coral_number,first_seen_year,years_since,display_year,opacity_pct,fade_label,length,width,height,died_this_year,volume_cm3,status
LTER1_BR_T04_Por_1.6_92_15,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_1.6_92_15,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.6_92_15,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.6_92_15,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.6_92_15,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.74_13_2,2013,0,2013,100,Year +0,2,2,1,0,1.2120342027738402,Recruited
LTER1_BR_T04_Por_1.74_13_2,2013,1,2014,83,Year +1,4.5,3.3,2,0,9.12605516301693,Surviving
LTER1_BR_T04_Por_1.74_13_2,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_1.74_13_2,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.74_13_2,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.74_13_2,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.78_20_36,2014,0,2014,100,Year +0,3.7,2.8,2.2,0,6.385025269033455,Recruited
LTER1_BR_T04_Por_1.78_20_36,2014,1,2015,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_1.78_20_36,2014,2,2016,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.78_20_36,2014,3,2017,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.78_20_36,2014,4,2018,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.78_20_36,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.7_18_46,2013,0,2013,100,Year +0,6.5,1,4.5,0,16.755160819145562,Recruited
LTER1_BR_T04_Por_1.7_18_46,2013,1,2014,83,Year +1,6.6,1,4.7,0,18.043475606505183,Surviving
LTER1_BR_T04_Por_1.7_18_46,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_1.7_18_46,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.7_18_46,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.7_18_46,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_1.85_62_45,2015,0,2015,100,Year +0,17.4,19,17.1,0,1484.7940158686729,Recruited
LTER1_BR_T04_Por_1.85_62_45,2015,1,2016,83,Year +1,14.3,16.5,17.9,0,1119.932237607558,Surviving
LTER1_BR_T04_Por_1.85_62_45,2015,2,2017,67,Year +2,22,17,11.8,0,1271.1476512668091,Surviving
LTER1_BR_T04_Por_1.85_62_45,2015,3,2018,50,Year +3,16,14.7,21.3,0,1363.3736414689922,Surviving
LTER1_BR_T04_Por_1.85_62_45,2015,4,2019,33,Year +4,22,16.5,23.1,0,2266.4544694065135,Surviving
LTER1_BR_T04_Por_1.85_62_45,2015,5,2020,17,Year +5,20.5,8.5,12,0,668.2768743150064,Surviving
LTER1_BR_T04_Por_1.8_20_10,2024,0,2024,100,Year +0,11,4,6,0,89.79719001510824,Recruited
LTER1_BR_T04_Por_1.9_52_48,2021,0,2021,100,Year +0,1,1,1.1,0,0.2888616874786838,Recruited
LTER1_BR_T04_Por_1.9_52_48,2021,1,2022,83,Year +1,1.7,2,1.8,0,1.6132175238919806,Surviving
LTER1_BR_T04_Por_1.9_52_48,2021,2,2023,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_1.9_52_48,2021,3,2024,50,Year +3,NA,NA,NA,NA,NA,Surviving
LTER1_BR_T04_Por_2.21_72_23,2013,0,2013,100,Year +0,8,4,2,0,26.606574819291335,Recruited
LTER1_BR_T04_Por_2.21_72_23,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.21_72_23,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.21_72_23,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.21_72_23,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.21_72_23,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.25_60_90,2019,0,2019,100,Year +0,1,1,0.5,0,0.15150427534673003,Recruited
LTER1_BR_T04_Por_2.25_60_90,2019,1,2020,83,Year +1,5.5,4.5,0.5,0,11.22464875188853,Surviving
LTER1_BR_T04_Por_2.25_60_90,2019,2,2021,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.25_60_90,2019,3,2022,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.25_60_90,2019,4,2023,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.25_60_90,2019,5,2024,17,Year +5,NA,NA,NA,NA,NA,Surviving
LTER1_BR_T04_Por_2.25_76_19,2015,0,2015,100,Year +0,10.1,7.2,6.9,0,137.42032155521457,Recruited
LTER1_BR_T04_Por_2.25_76_19,2015,1,2016,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.25_76_19,2015,2,2017,67,Year +2,10.8,8,3.5,0,107.52747598361668,Surviving
LTER1_BR_T04_Por_2.25_76_19,2015,3,2018,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.25_76_19,2015,4,2019,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.25_76_19,2015,5,2020,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.2_72_18,2015,0,2015,100,Year +0,2.7,3.4,2.8,0,6.835572319162166,Recruited
LTER1_BR_T04_Por_2.2_72_18,2015,1,2016,83,Year +1,10.2,8.2,8.2,0,182.49449668551915,Surviving
LTER1_BR_T04_Por_2.2_72_18,2015,2,2017,67,Year +2,10,8.4,2.5,0,88.52047197100075,Surviving
LTER1_BR_T04_Por_2.2_72_18,2015,3,2018,50,Year +3,12.4,7.4,4.6,0,140.85567251446216,Surviving
LTER1_BR_T04_Por_2.2_72_18,2015,4,2019,33,Year +4,14.4,9.3,5.5,0,241.4089776437612,Surviving
LTER1_BR_T04_Por_2.2_72_18,2015,5,2020,17,Year +5,15.5,14,6.5,0,452.38934211693015,Surviving
LTER1_BR_T04_Por_2.3_21_65,2017,0,2017,100,Year +0,4.3,2.8,0.5,0,4.256431409574793,Recruited
LTER1_BR_T04_Por_2.3_21_65,2017,1,2018,83,Year +1,4.5,6.7,0.9,0,17.17754019440181,Surviving
LTER1_BR_T04_Por_2.3_21_65,2017,2,2019,67,Year +2,3.5,3,0.2,0,2.9162803434309477,Surviving
LTER1_BR_T04_Por_2.3_21_65,2017,3,2020,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_21_65,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_21_65,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_23_30,2015,0,2015,100,Year +0,2.1,2.2,3,0,3.772015275683768,Recruited
LTER1_BR_T04_Por_2.3_23_30,2015,1,2016,83,Year +1,2,5.6,8.3,0,38.97590745737397,Surviving
LTER1_BR_T04_Por_2.3_23_30,2015,2,2017,67,Year +2,5.5,5.5,3.5,0,29.560302171451173,Surviving
LTER1_BR_T04_Por_2.3_23_30,2015,3,2018,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_23_30,2015,4,2019,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_23_30,2015,5,2020,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_26_65,2017,0,2017,100,Year +0,7.5,2.8,0.5,0,12.214512237157116,Recruited
LTER1_BR_T04_Por_2.3_26_65,2017,1,2018,83,Year +1,1,1.7,0.2,0,0.23648241737160952,Surviving
LTER1_BR_T04_Por_2.3_26_65,2017,2,2019,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_26_65,2017,3,2020,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_26_65,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_26_65,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_30_63,2017,0,2017,100,Year +0,7,5,0.5,0,18.93803441834125,Recruited
LTER1_BR_T04_Por_2.3_30_63,2017,1,2018,83,Year +1,2.8,2.1,0.5,0,1.5268140296446395,Surviving
LTER1_BR_T04_Por_2.3_30_63,2017,2,2019,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_30_63,2017,3,2020,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_30_63,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_30_63,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_37_63,2017,0,2017,100,Year +0,2.5,1.8,0.5,0,1.0723302924253155,Recruited
LTER1_BR_T04_Por_2.3_37_63,2017,1,2018,83,Year +1,2.8,2.5,1,0,2.424524130407923,Surviving
LTER1_BR_T04_Por_2.3_37_63,2017,2,2019,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_37_63,2017,3,2020,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_37_63,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_37_63,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_40_65,2017,0,2017,100,Year +0,6.5,3.5,0.5,0,11.22464875188853,Recruited
LTER1_BR_T04_Por_2.3_40_65,2017,1,2018,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_40_65,2017,2,2019,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_40_65,2017,3,2020,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_40_65,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_40_65,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_46_26.7,2014,0,2014,100,Year +0,4.2,9.8,2.2,0,41.22397880040525,Recruited
LTER1_BR_T04_Por_2.3_46_26.7,2014,1,2015,83,Year +1,46.1,15,23.1,0,5788.168120982135,Surviving
LTER1_BR_T04_Por_2.3_46_26.7,2014,2,2016,67,Year +2,5.5,11.2,8,0,146.11530948180965,Surviving
LTER1_BR_T04_Por_2.3_46_26.7,2014,3,2017,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_46_26.7,2014,4,2018,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_46_26.7,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_50_58,2017,0,2017,100,Year +0,3.5,1.5,0.5,0,1.6132175238919806,Recruited
LTER1_BR_T04_Por_2.3_50_58,2017,1,2018,83,Year +1,1.8,1.4,0.5,0,0.49114534778482655,Surviving
LTER1_BR_T04_Por_2.3_50_58,2017,2,2019,67,Year +2,3.2,3.5,1,0,4.426668885559597,Surviving
LTER1_BR_T04_Por_2.3_50_58,2017,3,2020,50,Year +3,3.5,4,2,0,8.313342596825766,Surviving
LTER1_BR_T04_Por_2.3_50_58,2017,4,2021,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_50_58,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_50_60,2017,0,2017,100,Year +0,1,1,0.5,0,0.15150427534673003,Recruited
LTER1_BR_T04_Por_2.3_50_60,2017,1,2018,83,Year +1,1,0.8,0.5,0,0.11797456116119444,Surviving
LTER1_BR_T04_Por_2.3_50_60,2017,2,2019,67,Year +2,2,1.5,1.5,0,1.2120342027738402,Surviving
LTER1_BR_T04_Por_2.3_50_60,2017,3,2020,50,Year +3,3,2.5,1.5,0,3.325821852411417,Surviving
LTER1_BR_T04_Por_2.3_50_60,2017,4,2021,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_50_60,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_53_55,2017,0,2017,100,Year +0,7.5,3,0.5,0,12.905740191135845,Recruited
LTER1_BR_T04_Por_2.3_53_55,2017,1,2018,83,Year +1,3.2,2.3,0.6,0,2.200869883038471,Surviving
LTER1_BR_T04_Por_2.3_53_55,2017,2,2019,67,Year +2,4.3,4.3,1,0,8.578642339402526,Surviving
LTER1_BR_T04_Por_2.3_53_55,2017,3,2020,50,Year +3,5.5,5,2,0,18.93803441834125,Surviving
LTER1_BR_T04_Por_2.3_53_55,2017,4,2021,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_53_55,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_65_52,2017,0,2017,100,Year +0,2.5,2.5,0.5,0,1.6132175238919806,Recruited
LTER1_BR_T04_Por_2.3_65_52,2017,1,2018,83,Year +1,6,3.5,0.7,0,10.289763138057769,Surviving
LTER1_BR_T04_Por_2.3_65_52,2017,2,2019,67,Year +2,11,5.2,2.5,0,63.40590155905041,Surviving
LTER1_BR_T04_Por_2.3_65_52,2017,3,2020,50,Year +3,13,6,2.5,0,96.3652033599397,Surviving
LTER1_BR_T04_Por_2.3_65_52,2017,4,2021,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_65_52,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_84_23.3,2014,0,2014,100,Year +0,2.3,0.8,0.2,0,0.34845498516066775,Recruited
LTER1_BR_T04_Por_2.3_84_23.3,2014,1,2015,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.3_84_23.3,2014,2,2016,67,Year +2,2.3,9.9,15.8,0,212.85259855433068,Surviving
LTER1_BR_T04_Por_2.3_84_23.3,2014,3,2017,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_84_23.3,2014,4,2018,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.3_84_23.3,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.45_70_25,2021,0,2021,100,Year +0,12.8,4.7,14,0,303.06551630099034,Recruited
LTER1_BR_T04_Por_2.45_70_25,2021,1,2022,83,Year +1,13.7,6.5,15.3,0,433.80037354898786,Surviving
LTER1_BR_T04_Por_2.45_70_25,2021,2,2023,67,Year +2,3.8,3,1.8,0,6.16737301503614,Surviving
LTER1_BR_T04_Por_2.45_70_25,2021,3,2024,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.46_42_80,2015,0,2015,100,Year +0,2.6,1.9,1.7,0,2.3108934998294703,Recruited
LTER1_BR_T04_Por_2.46_42_80,2015,1,2016,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.46_42_80,2015,2,2017,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.46_42_80,2015,3,2018,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.46_42_80,2015,4,2019,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.46_42_80,2015,5,2020,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_37_82,2017,0,2017,100,Year +0,3.5,3.5,1,0,4.964492094561646,Recruited
LTER1_BR_T04_Por_2.4_37_82,2017,1,2018,83,Year +1,3.1,2.4,0.5,0,2.0943951023931953,Surviving
LTER1_BR_T04_Por_2.4_37_82,2017,2,2019,67,Year +2,6,3.7,1.2,0,12.55695553267202,Surviving
LTER1_BR_T04_Por_2.4_37_82,2017,3,2020,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.4_37_82,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_37_82,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_50_74,2017,0,2017,100,Year +0,3,2,0.5,0,1.6132175238919806,Recruited
LTER1_BR_T04_Por_2.4_50_74,2017,1,2018,83,Year +1,2.3,2.3,1,0,1.702820788434645,Surviving
LTER1_BR_T04_Por_2.4_50_74,2017,2,2019,67,Year +2,4.3,4,2.1,0,10.906989131751942,Surviving
LTER1_BR_T04_Por_2.4_50_74,2017,3,2020,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.4_50_74,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_50_74,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_50_80,2017,0,2017,100,Year +0,3,1,0.5,0,0.8835729338221292,Recruited
LTER1_BR_T04_Por_2.4_50_80,2017,1,2018,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.4_50_80,2017,2,2019,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_50_80,2017,3,2020,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_50_80,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_50_80,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_57_63,2017,0,2017,100,Year +0,2.5,2.5,3,0,4.964492094561646,Recruited
LTER1_BR_T04_Por_2.4_57_63,2017,1,2018,83,Year +1,2.8,1.8,1,0,1.702820788434645,Surviving
LTER1_BR_T04_Por_2.4_57_63,2017,2,2019,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.4_57_63,2017,3,2020,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_57_63,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_57_63,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_58_70,2017,0,2017,100,Year +0,13.5,4,0.5,0,56.54866776461627,Recruited
LTER1_BR_T04_Por_2.4_58_70,2017,1,2018,83,Year +1,5.5,4,2,0,14.74682014514931,Surviving
LTER1_BR_T04_Por_2.4_58_70,2017,2,2019,67,Year +2,4.4,4.3,0.2,0,6.835572319162166,Surviving
LTER1_BR_T04_Por_2.4_58_70,2017,3,2020,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.4_58_70,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_58_70,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_70_20,2021,0,2021,100,Year +0,7.6,2.5,6,0,40.465274478289714,Recruited
LTER1_BR_T04_Por_2.4_70_20,2021,1,2022,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.4_70_20,2021,2,2023,67,Year +2,3.2,3.7,0.5,0,3.929162782278613,Surviving
LTER1_BR_T04_Por_2.4_70_20,2021,3,2024,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.4_8_67,2017,0,2017,100,Year +0,2.8,1.8,0.5,0,1.2862203922572208,Recruited
LTER1_BR_T04_Por_2.4_8_67,2017,1,2018,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.4_8_67,2017,2,2019,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_8_67,2017,3,2020,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_8_67,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.4_8_67,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_15_80,2017,0,2017,100,Year +0,1.5,2,0.5,0,0.6205615118202058,Recruited
LTER1_BR_T04_Por_2.5_15_80,2017,1,2018,83,Year +1,2,1.7,0.6,0,0.7709216268795175,Surviving
LTER1_BR_T04_Por_2.5_15_80,2017,2,2019,67,Year +2,3.5,2.5,1.2,0,3.619114736935441,Surviving
LTER1_BR_T04_Por_2.5_15_80,2017,3,2020,50,Year +3,4.2,3.5,2.5,0,10.289763138057769,Surviving
LTER1_BR_T04_Por_2.5_15_80,2017,4,2021,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_15_80,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_18_80,2015,0,2015,100,Year +0,2.2,1.6,1.9,0,1.795682000914366,Recruited
LTER1_BR_T04_Por_2.5_18_80,2015,1,2016,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_18_80,2015,2,2017,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_18_80,2015,3,2018,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_18_80,2015,4,2019,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_18_80,2015,5,2020,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_39_80,2017,0,2017,100,Year +0,2,1,0.5,0,0.4157277315514271,Recruited
LTER1_BR_T04_Por_2.5_39_80,2017,1,2018,83,Year +1,2.3,2.5,0.5,0,1.4435521280508874,Surviving
LTER1_BR_T04_Por_2.5_39_80,2017,2,2019,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_39_80,2017,3,2020,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_39_80,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_39_80,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_40_80,2017,0,2017,100,Year +0,3,3.5,0.5,0,3.325821852411417,Recruited
LTER1_BR_T04_Por_2.5_40_80,2017,1,2018,83,Year +1,1.8,1.2,0.7,0,0.49114534778482655,Surviving
LTER1_BR_T04_Por_2.5_40_80,2017,2,2019,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_40_80,2017,3,2020,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_40_80,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_40_80,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_42_0,2013,0,2013,100,Year +0,100,75,80,0,160777.54903215263,Recruited
LTER1_BR_T04_Por_2.5_42_0,2013,1,2014,83,Year +1,105,75,80,0,170421.7051836241,Surviving
LTER1_BR_T04_Por_2.5_42_0,2013,2,2015,67,Year +2,72,39,82.1,0,69815.47285749196,Surviving
LTER1_BR_T04_Por_2.5_42_0,2013,3,2016,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_42_0,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_42_0,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_45_80,2015,0,2015,100,Year +0,4.4,4.5,4.5,0,23.33024274744758,Recruited
LTER1_BR_T04_Por_2.5_45_80,2015,1,2016,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_45_80,2015,2,2017,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_45_80,2015,3,2018,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_45_80,2015,4,2019,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_45_80,2015,5,2020,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_50_90,2020,0,2020,100,Year +0,3,2,0.5,0,1.6132175238919806,Recruited
LTER1_BR_T04_Por_2.5_50_90,2020,1,2021,83,Year +1,0.4,0.4,0.6,0,0.02660657481929132,Surviving
LTER1_BR_T04_Por_2.5_50_90,2020,2,2022,67,Year +2,2.3,2.8,2.6,0,4.426668885559595,Surviving
LTER1_BR_T04_Por_2.5_50_90,2020,3,2023,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_50_90,2020,4,2024,33,Year +4,NA,NA,NA,NA,NA,Surviving
LTER1_BR_T04_Por_2.5_58_77,2017,0,2017,100,Year +0,1,1,0.5,0,0.15150427534673003,Recruited
LTER1_BR_T04_Por_2.5_58_77,2017,1,2018,83,Year +1,1.7,1.5,0.6,0,0.5320539261968493,Surviving
LTER1_BR_T04_Por_2.5_58_77,2017,2,2019,67,Year +2,2.2,2,1.5,0,1.795682000914366,Surviving
LTER1_BR_T04_Por_2.5_58_77,2017,3,2020,50,Year +3,3.2,3.1,2.5,0,6.607738977861556,Surviving
LTER1_BR_T04_Por_2.5_58_77,2017,4,2021,33,Year +4,4,0.8,1.7,0,2.6628391434941254,Surviving
LTER1_BR_T04_Por_2.5_58_77,2017,5,2022,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_63_73,2017,0,2017,100,Year +0,3,3,1,0,3.325821852411417,Recruited
LTER1_BR_T04_Por_2.5_63_73,2017,1,2018,83,Year +1,12.2,6.7,2.7,0,97.71609789725689,Surviving
LTER1_BR_T04_Por_2.5_63_73,2017,2,2019,67,Year +2,15.3,7.3,5,0,203.86004168654412,Surviving
LTER1_BR_T04_Por_2.5_63_73,2017,3,2020,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_63_73,2017,4,2021,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_63_73,2017,5,2022,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER1_BR_T04_Por_2.5_65_65,2017,0,2017,100,Year +0,17.5,14.5,2,0,381.102338446584,Recruited
LTER1_BR_T04_Por_2.5_65_65,2017,1,2018,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER1_BR_T04_Por_2.5_65_65,2017,2,2019,67,Year +2,NA,NA,NA,0,NA,Surviving
